"Open","High","Low","Close","Volume","Adjusted","Date","Emiten"
875,875,865,870,56900,811.168152,"2015-12-14","INKP"
880,880,870,880,118900,820.491821,"2015-12-15","INKP"
890,950,890,920,382400,857.786865,"2015-12-16","INKP"
950,965,910,965,1632800,899.743958,"2015-12-17","INKP"
945,955,940,950,331800,885.758301,"2015-12-18","INKP"
950,955,935,950,1023700,885.758301,"2015-12-21","INKP"
945,985,945,950,5236500,885.758301,"2015-12-22","INKP"
960,960,935,940,70600,876.434509,"2015-12-23","INKP"
965,970,935,945,904600,881.096313,"2015-12-28","INKP"
960,965,940,960,303200,895.08197,"2015-12-29","INKP"
950,970,945,955,327800,890.420166,"2015-12-30","INKP"
950,950,920,930,492900,867.110779,"2016-01-04","INKP"
925,945,925,940,77500,876.434509,"2016-01-05","INKP"
950,955,940,950,1332300,885.758301,"2016-01-06","INKP"
950,960,925,930,572600,867.110779,"2016-01-07","INKP"
930,940,930,940,52800,876.434509,"2016-01-08","INKP"
950,950,910,930,441600,867.110779,"2016-01-11","INKP"
930,940,925,940,131800,876.434509,"2016-01-12","INKP"
945,945,925,935,358400,871.772583,"2016-01-13","INKP"
945,945,915,935,91800,871.772583,"2016-01-14","INKP"
935,945,920,940,622100,876.434509,"2016-01-15","INKP"
940,940,920,940,48100,876.434509,"2016-01-18","INKP"
945,955,935,945,256300,881.096313,"2016-01-19","INKP"
940,950,935,940,786200,876.434509,"2016-01-20","INKP"
940,940,925,935,143900,871.772583,"2016-01-21","INKP"
930,940,930,935,531700,871.772583,"2016-01-22","INKP"
935,950,935,940,32700,876.434509,"2016-01-25","INKP"
945,950,935,945,1762300,881.096313,"2016-01-26","INKP"
940,940,935,940,3793400,876.434509,"2016-01-27","INKP"
940,940,930,935,141700,871.772583,"2016-01-28","INKP"
935,940,930,935,214500,871.772583,"2016-01-29","INKP"
940,940,935,935,87900,871.772583,"2016-02-01","INKP"
940,955,935,935,247900,871.772583,"2016-02-02","INKP"
945,955,930,935,377300,871.772583,"2016-02-03","INKP"
935,935,900,905,1347000,843.801392,"2016-02-04","INKP"
905,920,875,880,2328500,820.491821,"2016-02-05","INKP"
870,920,865,920,502600,857.786865,"2016-02-09","INKP"
915,920,890,895,89500,834.477539,"2016-02-10","INKP"
890,895,875,895,2e+05,834.477539,"2016-02-11","INKP"
920,935,880,905,157100,843.801392,"2016-02-12","INKP"
905,905,890,895,58200,834.477539,"2016-02-15","INKP"
900,900,875,880,842800,820.491821,"2016-02-16","INKP"
880,895,870,875,1657400,815.829956,"2016-02-17","INKP"
880,890,865,875,2449200,815.829956,"2016-02-18","INKP"
875,880,865,870,383000,811.168152,"2016-02-19","INKP"
875,875,865,870,536600,811.168152,"2016-02-22","INKP"
870,870,860,865,1486000,806.506226,"2016-02-23","INKP"
860,865,855,855,348500,797.182434,"2016-02-24","INKP"
855,855,845,850,504100,792.520569,"2016-02-25","INKP"
855,860,845,855,894600,797.182434,"2016-02-26","INKP"
860,905,855,885,1859000,825.153809,"2016-02-29","INKP"
890,900,885,900,333300,839.139465,"2016-03-01","INKP"
905,980,905,940,2665300,876.434509,"2016-03-02","INKP"
970,975,920,920,965200,857.786865,"2016-03-03","INKP"
920,945,915,930,618300,867.110779,"2016-03-04","INKP"
940,950,920,920,214200,857.786865,"2016-03-07","INKP"
920,955,910,920,1095300,857.786865,"2016-03-08","INKP"
930,960,915,925,981100,862.448792,"2016-03-10","INKP"
925,925,925,925,0,862.448792,"2016-03-11","INKP"
925,925,925,925,0,862.448792,"2016-03-14","INKP"
900,915,895,900,478300,839.139465,"2016-03-15","INKP"
910,910,885,895,1579200,834.477539,"2016-03-16","INKP"
905,980,895,955,8269800,890.420166,"2016-03-17","INKP"
975,1000,940,940,3520400,876.434509,"2016-03-18","INKP"
940,955,920,940,1548100,876.434509,"2016-03-21","INKP"
940,940,920,925,1060200,862.448792,"2016-03-22","INKP"
935,940,920,925,1280700,862.448792,"2016-03-23","INKP"
935,965,925,930,3369700,867.110779,"2016-03-24","INKP"
930,940,920,935,741600,871.772583,"2016-03-28","INKP"
935,975,935,950,3719100,885.758301,"2016-03-29","INKP"
960,960,935,940,3162300,876.434509,"2016-03-30","INKP"
945,975,935,960,7793400,895.08197,"2016-03-31","INKP"
960,975,930,935,4770100,871.772583,"2016-04-01","INKP"
940,955,930,940,2504300,876.434509,"2016-04-04","INKP"
930,945,930,930,996000,867.110779,"2016-04-05","INKP"
930,940,925,930,1301100,867.110779,"2016-04-06","INKP"
930,970,925,950,4245200,885.758301,"2016-04-07","INKP"
950,955,935,945,1153400,881.096313,"2016-04-08","INKP"
945,945,945,945,0,881.096313,"2016-04-11","INKP"
935,935,920,925,1339100,862.448792,"2016-04-12","INKP"
925,925,925,925,0,862.448792,"2016-04-13","INKP"
925,925,925,925,0,862.448792,"2016-04-14","INKP"
925,925,925,925,0,862.448792,"2016-04-15","INKP"
925,925,925,925,0,862.448792,"2016-04-18","INKP"
925,925,925,925,0,862.448792,"2016-04-19","INKP"
905,920,900,915,1509000,853.125061,"2016-04-20","INKP"
1025,1025,920,1015,3,946.362732,"2016-04-21","INKP"
1015,1080,1005,1005,14735800,937.039001,"2016-04-22","INKP"
1005,1030,980,990,5509800,923.053345,"2016-04-25","INKP"
990,1035,990,995,7362000,927.715332,"2016-04-26","INKP"
995,1010,995,1000,2019800,932.377197,"2016-04-27","INKP"
1000,1005,980,980,3108700,913.729553,"2016-04-28","INKP"
980,1025,960,1000,3741900,932.377197,"2016-04-29","INKP"
995,995,930,940,4931000,876.434509,"2016-05-02","INKP"
950,955,920,930,2304200,867.110779,"2016-05-03","INKP"
930,940,915,930,1009800,867.110779,"2016-05-04","INKP"
930,930,890,910,1889500,848.463257,"2016-05-09","INKP"
910,920,885,895,1366800,834.477539,"2016-05-10","INKP"
895,910,885,895,1533700,834.477539,"2016-05-11","INKP"
895,915,885,910,831100,848.463257,"2016-05-12","INKP"
910,940,890,920,2045100,857.786865,"2016-05-13","INKP"
920,940,910,920,499700,857.786865,"2016-05-16","INKP"
925,925,910,910,859900,848.463257,"2016-05-17","INKP"
900,925,900,910,740900,848.463257,"2016-05-18","INKP"
910,915,900,900,304200,839.139465,"2016-05-19","INKP"
905,925,895,915,299400,853.125061,"2016-05-20","INKP"
910,920,900,900,258800,839.139465,"2016-05-23","INKP"
900,920,880,885,3747900,825.153809,"2016-05-24","INKP"
895,900,885,890,1135100,829.815613,"2016-05-25","INKP"
890,900,885,900,617800,839.139465,"2016-05-26","INKP"
900,900,880,895,1170100,834.477539,"2016-05-27","INKP"
900,905,890,890,471000,829.815613,"2016-05-30","INKP"
895,915,895,900,638000,839.139465,"2016-05-31","INKP"
900,910,895,895,393000,834.477539,"2016-06-01","INKP"
890,905,890,905,159000,843.801392,"2016-06-02","INKP"
